"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2021","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,600",""
"SURVEY","2021","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,080",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","14,370",""
"SURVEY","2021","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,370",""
"SURVEY","2021","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","8,450",""
"SURVEY","2021","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,570",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,450",""
"SURVEY","2021","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,720",""
"SURVEY","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,800",""
"SURVEY","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","6,420",""
"SURVEY","2021","YEAR","","STATE","IOWA","19","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,490",""
"SURVEY","2021","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,230",""
"SURVEY","2021","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,650",""
"SURVEY","2021","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,030",""
"SURVEY","2021","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,740",""
"SURVEY","2021","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,470",""
"SURVEY","2021","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","5,030",""
"SURVEY","2021","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,340",""
"SURVEY","2021","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,870",""
"SURVEY","2021","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,110",""
"SURVEY","2021","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,660",""
"SURVEY","2021","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2021","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","13,900",""
"SURVEY","2021","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,760",""
"SURVEY","2021","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,080",""
"SURVEY","2021","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,260",""
"SURVEY","2021","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,960",""
"SURVEY","2021","YEAR","","STATE","OHIO","39","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","6,920",""
"SURVEY","2021","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,710",""
"SURVEY","2021","YEAR","","STATE","OREGON","41","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,500",""
"SURVEY","2021","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","8,570",""
"SURVEY","2021","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,850",""
"SURVEY","2021","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,050",""
"SURVEY","2021","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,190",""
"SURVEY","2021","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,160",""
"SURVEY","2021","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,060",""
"SURVEY","2021","YEAR","","STATE","UTAH","49","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,290",""
"SURVEY","2021","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,690",""
"SURVEY","2021","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,860",""
"SURVEY","2021","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,390",""
"SURVEY","2021","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","5,240",""
"SURVEY","2021","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,700",""
"SURVEY","2020","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,570",""
"SURVEY","2020","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,600",""
"SURVEY","2020","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,980",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","13,160",""
"SURVEY","2020","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,280",""
"SURVEY","2020","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","8,500",""
"SURVEY","2020","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,360",""
"SURVEY","2020","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,290",""
"SURVEY","2020","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,220",""
"SURVEY","2020","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,300",""
"SURVEY","2020","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","5,970",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","6,970",""
"SURVEY","2020","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,990",""
"SURVEY","2020","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,490",""
"SURVEY","2020","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,970",""
"SURVEY","2020","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,240",""
"SURVEY","2020","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,330",""
"SURVEY","2020","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,650",""
"SURVEY","2020","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,220",""
"SURVEY","2020","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,560",""
"SURVEY","2020","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,070",""
"SURVEY","2020","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,170",""
"SURVEY","2020","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","13,300",""
"SURVEY","2020","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,660",""
"SURVEY","2020","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,910",""
"SURVEY","2020","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,160",""
"SURVEY","2020","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,860",""
"SURVEY","2020","YEAR","","STATE","OHIO","39","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","6,540",""
"SURVEY","2020","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,620",""
"SURVEY","2020","YEAR","","STATE","OREGON","41","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,240",""
"SURVEY","2020","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,790",""
"SURVEY","2020","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,250",""
"SURVEY","2020","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,930",""
"SURVEY","2020","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,910",""
"SURVEY","2020","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,010",""
"SURVEY","2020","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,960",""
"SURVEY","2020","YEAR","","STATE","UTAH","49","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,100",""
"SURVEY","2020","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,610",""
"SURVEY","2020","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,710",""
"SURVEY","2020","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,310",""
"SURVEY","2020","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,740",""
"SURVEY","2020","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,600",""
"SURVEY","2019","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,460",""
"SURVEY","2019","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,600",""
"SURVEY","2019","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,900",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","12,990",""
"SURVEY","2019","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,200",""
"SURVEY","2019","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","8,550",""
"SURVEY","2019","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,270",""
"SURVEY","2019","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,200",""
"SURVEY","2019","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,010",""
"SURVEY","2019","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,300",""
"SURVEY","2019","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","6,090",""
"SURVEY","2019","YEAR","","STATE","IOWA","19","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,160",""
"SURVEY","2019","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,110",""
"SURVEY","2019","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,350",""
"SURVEY","2019","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,900",""
"SURVEY","2019","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,310",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,430",""
"SURVEY","2019","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,740",""
"SURVEY","2019","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,130",""
"SURVEY","2019","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,510",""
"SURVEY","2019","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,060",""
"SURVEY","2019","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,300",""
"SURVEY","2019","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","13,400",""
"SURVEY","2019","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,580",""
"SURVEY","2019","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,860",""
"SURVEY","2019","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,170",""
"SURVEY","2019","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,890",""
"SURVEY","2019","YEAR","","STATE","OHIO","39","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","6,440",""
"SURVEY","2019","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,630",""
"SURVEY","2019","YEAR","","STATE","OREGON","41","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,140",""
"SURVEY","2019","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,830",""
"SURVEY","2019","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,110",""
"SURVEY","2019","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,880",""
"SURVEY","2019","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,070",""
"SURVEY","2019","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,920",""
"SURVEY","2019","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,890",""
"SURVEY","2019","YEAR","","STATE","UTAH","49","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,000",""
"SURVEY","2019","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,690",""
"SURVEY","2019","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,680",""
"SURVEY","2019","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,300",""
"SURVEY","2019","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,840",""
"SURVEY","2019","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,560",""
"SURVEY","2018","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,300",""
"SURVEY","2018","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","AG LAND","AG LAND, CROPLAND - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,610",""
